itemid,                    name, sell_single, buy_single, price_single, stock_single, sell_stacks, buy_stacks, price_stacks, stock_stacks
12368,          r.k._shield_+1,1,1,1,99,0,1,1,99
12369,          r.k._shield_+2,1,1,1,99,0,1,1,99
12372,          bastokan_targe,1,1,1,99,0,1,1,99
12373,          republic_targe,1,1,1,99,0,1,1,99
12375,           light_buckler,1,1,1,99,0,1,1,99
12376,          t.k._shield_+1,1,1,1,99,0,1,1,99
12377,          t.k._shield_+2,1,1,1,99,0,1,1,99
12378,             hard_shield,1,1,1,99,0,1,1,99
12379,             holy_shield,1,1,1,99,0,1,1,99
12380,           divine_shield,1,1,1,99,0,1,1,99
12383,         generals_shield,1,1,1,99,0,1,1,99
12384,         admirals_shield,1,1,1,99,0,1,1,99
12385,          acheron_shield,1,1,1,99,0,1,1,99
12386,       acheron_shield_+1,1,1,1,99,0,1,1,99
12387,           koenig_shield,1,1,1,99,0,1,1,99
12388,           kaiser_shield,1,1,1,99,0,1,1,99
12389,        mercenarys_targe,1,1,1,99,0,1,1,99
12390,         wrestlers_aspis,1,1,1,99,0,1,1,99
12391,          healers_shield,1,1,1,99,0,1,1,99
12392,          wizards_shield,1,1,1,99,0,1,1,99
12393,         warlocks_shield,1,1,1,99,0,1,1,99
12394,         pilferers_aspis,1,1,1,99,0,1,1,99
12395,           varlets_targe,1,1,1,99,0,1,1,99
12396,            killer_targe,1,1,1,99,0,1,1,99
12397,          trimmers_aspis,1,1,1,99,0,1,1,99
12398,          singers_shield,1,1,1,99,0,1,1,99
12399,           beaters_aspis,1,1,1,99,0,1,1,99
12400,          ashigaru_targe,1,1,1,99,0,1,1,99
12401,             genin_aspis,1,1,1,99,0,1,1,99
12402,            wyvern_targe,1,1,1,99,0,1,1,99
12403,        magicians_shield,1,1,1,99,0,1,1,99
12404,          elegant_shield,1,1,1,99,0,1,1,99
12405,           jennet_shield,1,1,1,99,0,1,1,99
12406,           coated_shield,1,1,1,99,0,1,1,99
12407,        palmerins_shield,1,1,1,99,0,1,1,99
12408,        absorbing_shield,1,1,1,99,0,1,1,99
12409,         numinous_shield,1,1,1,99,0,1,1,99
12410,          nms._shield_+1,1,1,1,99,0,1,1,99
12411,          dominus_shield,1,1,1,99,0,1,1,99
12412,               hoplon_+1,1,1,1,99,0,1,1,99
12413,        turtle_shield_+1,1,1,1,99,0,1,1,99
12414,           turtle_shield,1,1,1,99,0,1,1,99
12415,            shell_shield,1,1,1,99,0,1,1,99
12416,                  sallet,1,1,1,99,0,1,1,99
12417,          mythril_sallet,1,1,1,99,0,1,1,99
12418,              gold_armet,1,1,1,99,0,1,1,99
12419,         darksteel_armet,1,1,1,99,0,1,1,99
12420,          adaman_barbuta,1,1,1,99,0,1,1,99
12422,          irn.msk._armet,1,1,1,99,0,1,1,99
12423,           dst._armet_+1,1,1,1,99,0,1,1,99
12424,               iron_mask,1,1,1,99,0,1,1,99
12425,             silver_mask,1,1,1,99,0,1,1,99
12426,             banded_helm,1,1,1,99,0,1,1,99
12427,                bascinet,1,1,1,99,0,1,1,99
12428,                  celata,1,1,1,99,0,1,1,99
12430,       ryl.kgt._bascinet,1,1,1,99,0,1,1,99
12431,       ryl._squires_helm,1,1,1,99,0,1,1,99
12432,               faceguard,1,1,1,99,0,1,1,99
12433,              brass_mask,1,1,1,99,0,1,1,99
12435,             coral_visor,1,1,1,99,0,1,1,99
12436,             dragon_mask,1,1,1,99,0,1,1,99
12437,             gavial_mask,1,1,1,99,0,1,1,99
12438,        centurions_visor,1,1,1,99,0,1,1,99
12439,             bascinet_+1,1,1,1,99,0,1,1,99
12440,         leather_bandana,1,1,1,99,0,1,1,99
12441,             lizard_helm,1,1,1,99,0,1,1,99
12442,         studded_bandana,1,1,1,99,0,1,1,99
12443,            cuir_bandana,1,1,1,99,0,1,1,99
12444,             raptor_helm,1,1,1,99,0,1,1,99
12445,               dusk_mask,1,1,1,99,0,1,1,99
12446,              tiger_helm,1,1,1,99,0,1,1,99
12447,             coeurl_mask,1,1,1,99,0,1,1,99
12448,              bronze_cap,1,1,1,99,0,1,1,99
12449,               brass_cap,1,1,1,99,0,1,1,99
12450,              padded_cap,1,1,1,99,0,1,1,99
12451,           scorpion_mask,1,1,1,99,0,1,1,99
12452,           darksteel_cap,1,1,1,99,0,1,1,99
12453,               coral_cap,1,1,1,99,0,1,1,99
12454,               bone_mask,1,1,1,99,0,1,1,99
12455,             beetle_mask,1,1,1,99,0,1,1,99
12456,               hachimaki,1,1,1,99,0,1,1,99
12457,        cotton_hachimaki,1,1,1,99,0,1,1,99
12458,          soil_hachimaki,1,1,1,99,0,1,1,99
12459,           zunari_kabuto,1,1,1,99,0,1,1,99
12460,       shinobi_hachigane,1,1,1,99,0,1,1,99
12461,        scorpion_helm_+1,1,1,1,99,0,1,1,99
12462,          tora_hachimaki,1,1,1,99,0,1,1,99
12463,           bronze_cap_+1,1,1,1,99,0,1,1,99
12464,                headgear,1,1,1,99,0,1,1,99
12465,         cotton_headgear,1,1,1,99,0,1,1,99
12466,                 red_cap,1,1,1,99,0,1,1,99
12467,                wool_cap,1,1,1,99,0,1,1,99
12468,             green_beret,1,1,1,99,0,1,1,99
12469,               war_beret,1,1,1,99,0,1,1,99
12470,       mrc.cpt._headgear,1,1,1,99,0,1,1,99
12471,             headgear_+1,1,1,1,99,0,1,1,99
12472,                 circlet,1,1,1,99,0,1,1,99
12473,           poets_circlet,1,1,1,99,0,1,1,99
12474,                wool_hat,1,1,1,99,0,1,1,99
12475,              velvet_hat,1,1,1,99,0,1,1,99
12476,                silk_hat,1,1,1,99,0,1,1,99
12477,            nobles_crown,1,1,1,99,0,1,1,99
12478,            tct.mgc._hat,1,1,1,99,0,1,1,99
12479,             wool_hat_+1,1,1,1,99,0,1,1,99
12480,          lizard_helm_+1,1,1,1,99,0,1,1,99
12481,         cuir_bandana_+1,1,1,1,99,0,1,1,99
12482,        scorpion_mask_+1,1,1,1,99,0,1,1,99
12483,       aristocrats_crown,1,1,1,99,0,1,1,99
12484,          mrc._hachimaki,1,1,1,99,0,1,1,99
12485,              fungus_hat,1,1,1,99,0,1,1,99
12486,         emperor_hairpin,1,1,1,99,0,1,1,99
12487,            faceguard_+1,1,1,1,99,0,1,1,99
12489,           pixie_hairpin,1,1,1,99,0,1,1,99
12490,          yasha_jinpachi,1,1,1,99,0,1,1,99
12491,               onion_cap,1,1,1,99,0,1,1,99
12492,          fugacity_beret,1,1,1,99,0,1,1,99
12493,              accord_hat,1,1,1,99,0,1,1,99
12494,            gold_hairpin,1,1,1,99,0,1,1,99
12495,          silver_hairpin,1,1,1,99,0,1,1,99
12496,          copper_hairpin,1,1,1,99,0,1,1,99
12497,           brass_hairpin,1,1,1,99,0,1,1,99
12498,         cotton_headband,1,1,1,99,0,1,1,99
12499,           flax_headband,1,1,1,99,0,1,1,99
12500,           travelers_hat,1,1,1,99,0,1,1,99
12501,          monks_headgear,1,1,1,99,0,1,1,99
12502,        cmp._eye_circlet,1,1,1,99,0,1,1,99
12503,           silk_headband,1,1,1,99,0,1,1,99
12504,        rainbow_headband,1,1,1,99,0,1,1,99
12505,            bone_hairpin,1,1,1,99,0,1,1,99
12506,           shell_hairpin,1,1,1,99,0,1,1,99
12507,            horn_hairpin,1,1,1,99,0,1,1,99
12508,           coral_hairpin,1,1,1,99,0,1,1,99
12509,        legionnaires_cap,1,1,1,99,0,1,1,99
12510,        ryl.ftm._bandana,1,1,1,99,0,1,1,99
12522,               rusty_cap,1,1,1,99,0,1,1,99
12524,            iron_mask_+1,1,1,1,99,0,1,1,99
12525,              strong_cap,1,1,1,99,0,1,1,99
12526,       copper_hairpin_+1,1,1,1,99,0,1,1,99
12527,              circlet_+1,1,1,1,99,0,1,1,99
12528,            brass_cap_+1,1,1,1,99,0,1,1,99
12529,        brass_hairpin_+1,1,1,1,99,0,1,1,99
12530,           sages_circlet,1,1,1,99,0,1,1,99
12531,       silver_hairpin_+1,1,1,1,99,0,1,1,99
12532,           brass_mask_+1,1,1,1,99,0,1,1,99
12533,          silver_mask_+1,1,1,1,99,0,1,1,99
12534,            hachimaki_+1,1,1,1,99,0,1,1,99
12535,          great_headgear,1,1,1,99,0,1,1,99
12536,           erd._headband,1,1,1,99,0,1,1,99
12537,       ctn._hachimaki_+1,1,1,1,99,0,1,1,99
12538,              red_cap_+1,1,1,1,99,0,1,1,99
12539,       soil_hachimaki_+1,1,1,1,99,0,1,1,99
12540,       alluring_headband,1,1,1,99,0,1,1,99
12541,             wool_cap_+1,1,1,1,99,0,1,1,99
12542,         lth._bandana_+1,1,1,1,99,0,1,1,99
12544,             breastplate,1,1,1,99,0,1,1,99
12545,        mtl._breastplate,1,1,1,99,0,1,1,99
12546,            gold_cuirass,1,1,1,99,0,1,1,99
12547,       darksteel_cuirass,1,1,1,99,0,1,1,99
12548,          adaman_cuirass,1,1,1,99,0,1,1,99
12550,        irn.msk._cuirass,1,1,1,99,0,1,1,99
12552,               chainmail,1,1,1,99,0,1,1,99
12553,             silver_mail,1,1,1,99,0,1,1,99
12554,             banded_mail,1,1,1,99,0,1,1,99
12555,              haubergeon,1,1,1,99,0,1,1,99
12556,                 hauberk,1,1,1,99,0,1,1,99
12558,      ryl.kgt._chainmail,1,1,1,99,0,1,1,99
12559,      ryl.sqr._chainmail,1,1,1,99,0,1,1,99
12560,              scale_mail,1,1,1,99,0,1,1,99
12561,        brass_scale_mail,1,1,1,99,0,1,1,99
12563,        coral_scale_mail,1,1,1,99,0,1,1,99
12564,             dragon_mail,1,1,1,99,0,1,1,99
12565,             gavial_mail,1,1,1,99,0,1,1,99
12566,         ctr._scale_mail,1,1,1,99,0,1,1,99
12567,        steam_scale_mail,1,1,1,99,0,1,1,99
12568,            leather_vest,1,1,1,99,0,1,1,99
12569,           lizard_jerkin,1,1,1,99,0,1,1,99
12570,            studded_vest,1,1,1,99,0,1,1,99
12571,            cuir_bouilli,1,1,1,99,0,1,1,99
12572,           raptor_jerkin,1,1,1,99,0,1,1,99
12573,             dusk_jerkin,1,1,1,99,0,1,1,99
12574,            tiger_jerkin,1,1,1,99,0,1,1,99
12575,           coeurl_jerkin,1,1,1,99,0,1,1,99
12576,          bronze_harness,1,1,1,99,0,1,1,99
12577,           brass_harness,1,1,1,99,0,1,1,99
12578,            padded_armor,1,1,1,99,0,1,1,99
12579,        scorpion_harness,1,1,1,99,0,1,1,99
12580,       darksteel_harness,1,1,1,99,0,1,1,99
12581,           coral_harness,1,1,1,99,0,1,1,99
12582,            bone_harness,1,1,1,99,0,1,1,99
12583,          beetle_harness,1,1,1,99,0,1,1,99
12584,                 kenpogi,1,1,1,99,0,1,1,99
12585,             cotton_dogi,1,1,1,99,0,1,1,99
12586,                 soil_gi,1,1,1,99,0,1,1,99
12587,                hara-ate,1,1,1,99,0,1,1,99
12588,              shinobi_gi,1,1,1,99,0,1,1,99
12589,       scp._brstplate_+1,1,1,1,99,0,1,1,99
12590,                power_gi,1,1,1,99,0,1,1,99
12591,              doublet_+1,1,1,1,99,0,1,1,99
12592,                 doublet,1,1,1,99,0,1,1,99
12593,          cotton_doublet,1,1,1,99,0,1,1,99
12594,                gambison,1,1,1,99,0,1,1,99
12595,           wool_gambison,1,1,1,99,0,1,1,99
12596,            battle_jupon,1,1,1,99,0,1,1,99
12597,              war_aketon,1,1,1,99,0,1,1,99
12598,        mrc.cpt._doublet,1,1,1,99,0,1,1,99
12599,         leather_vest_+1,1,1,1,99,0,1,1,99
12600,                    robe,1,1,1,99,0,1,1,99
12601,              linen_robe,1,1,1,99,0,1,1,99
12602,               wool_robe,1,1,1,99,0,1,1,99
12603,             velvet_robe,1,1,1,99,0,1,1,99
12604,               silk_coat,1,1,1,99,0,1,1,99
12605,            nobles_tunic,1,1,1,99,0,1,1,99
12606,           tct.mgc._coat,1,1,1,99,0,1,1,99
12607,       bronze_harness_+1,1,1,1,99,0,1,1,99
12608,                   tunic,1,1,1,99,0,1,1,99
12609,             black_tunic,1,1,1,99,0,1,1,99
12610,                   cloak,1,1,1,99,0,1,1,99
12611,             white_cloak,1,1,1,99,0,1,1,99
12612,              silk_cloak,1,1,1,99,0,1,1,99
12613,             jurfu_cloak,1,1,1,99,0,1,1,99
12614,          cmb.cst._cloak,1,1,1,99,0,1,1,99
12615,                 robe_+1,1,1,1,99,0,1,1,99
12616,                tunic_+1,1,1,1,99,0,1,1,99
12617,          war_shinobi_gi,1,1,1,99,0,1,1,99
12618,             yasha_samue,1,1,1,99,0,1,1,99
12619,           onion_harness,1,1,1,99,0,1,1,99
12620,         grim_cuirass_+1,1,1,1,99,0,1,1,99
12621,        scp._breastplate,1,1,1,99,0,1,1,99
12622,                juogi_+1,1,1,1,99,0,1,1,99
12623,          yhel_jacket_+1,1,1,1,99,0,1,1,99
12624,          cotton_dogi_+1,1,1,1,99,0,1,1,99
12625,             gambison_+1,1,1,1,99,0,1,1,99
12626,           linen_robe_+1,1,1,1,99,0,1,1,99
12627,            wool_robe_+1,1,1,1,99,0,1,1,99
12628,         battle_jupon_+1,1,1,1,99,0,1,1,99
12629,            lgn._harness,1,1,1,99,0,1,1,99
12630,           ryl.ftm._vest,1,1,1,99,0,1,1,99
12651,          white_cloak_+1,1,1,1,99,0,1,1,99
12652,            silk_coat_+1,1,1,1,99,0,1,1,99
12653,           mercenarys_gi,1,1,1,99,0,1,1,99
12654,            custom_tunic,1,1,1,99,0,1,1,99
12655,             custom_vest,1,1,1,99,0,1,1,99
12656,            magna_jerkin,1,1,1,99,0,1,1,99
12657,            magna_bodice,1,1,1,99,0,1,1,99
12658,           wonder_kaftan,1,1,1,99,0,1,1,99
12659,        savage_separates,1,1,1,99,0,1,1,99
12660,          elders_surcoat,1,1,1,99,0,1,1,99
12661,              solid_mail,1,1,1,99,0,1,1,99
12662,            chainmail_+1,1,1,1,99,0,1,1,99
12663,          strong_harness,1,1,1,99,0,1,1,99
12664,        brass_harness_+1,1,1,1,99,0,1,1,99
12665,      brs._scale_mail_+1,1,1,1,99,0,1,1,99
12666,          silver_mail_+1,1,1,1,99,0,1,1,99
12667,          banded_mail_+1,1,1,1,99,0,1,1,99
12668,              kenpogi_+1,1,1,1,99,0,1,1,99
12669,           great_doublet,1,1,1,99,0,1,1,99
12670,                cloak_+1,1,1,1,99,0,1,1,99
12671,              soil_gi_+1,1,1,1,99,0,1,1,99
12672,               gauntlets,1,1,1,99,0,1,1,99
12673,       mythril_gauntlets,1,1,1,99,0,1,1,99
12674,          gold_gauntlets,1,1,1,99,0,1,1,99
12675,          dst._gauntlets,1,1,1,99,0,1,1,99
12676,        adaman_gauntlets,1,1,1,99,0,1,1,99
12678,      irn.msk._gauntlets,1,1,1,99,0,1,1,99
12680,           chain_mittens,1,1,1,99,0,1,1,99
12681,          silver_mittens,1,1,1,99,0,1,1,99
12682,                mufflers,1,1,1,99,0,1,1,99
12683,      darksteel_mufflers,1,1,1,99,0,1,1,99
12684,          thick_mufflers,1,1,1,99,0,1,1,99
12686,       ryl.kgt._mufflers,1,1,1,99,0,1,1,99
12687,       ryl.sqr._mufflers,1,1,1,99,0,1,1,99
12688,         scale_fng._gnt.,1,1,1,99,0,1,1,99
12689,         brass_fng._gnt.,1,1,1,99,0,1,1,99
12691,         coral_fng._gnt.,1,1,1,99,0,1,1,99
12692,        dragon_fng._gnt.,1,1,1,99,0,1,1,99
12693,        gavial_fng._gnt.,1,1,1,99,0,1,1,99
12694,       ctr._f._gauntlets,1,1,1,99,0,1,1,99
12695,       bronze_mittens_+1,1,1,1,99,0,1,1,99
12696,          leather_gloves,1,1,1,99,0,1,1,99
12697,           lizard_gloves,1,1,1,99,0,1,1,99
12698,          studded_gloves,1,1,1,99,0,1,1,99
12699,             cuir_gloves,1,1,1,99,0,1,1,99
12700,           raptor_gloves,1,1,1,99,0,1,1,99
12701,             dusk_gloves,1,1,1,99,0,1,1,99
12702,            tiger_gloves,1,1,1,99,0,1,1,99
12703,           coeurl_gloves,1,1,1,99,0,1,1,99
12704,          bronze_mittens,1,1,1,99,0,1,1,99
12705,           brass_mittens,1,1,1,99,0,1,1,99
12706,            iron_mittens,1,1,1,99,0,1,1,99
12707,        scorpion_mittens,1,1,1,99,0,1,1,99
12708,       darksteel_mittens,1,1,1,99,0,1,1,99
12709,           coral_mittens,1,1,1,99,0,1,1,99
12710,            bone_mittens,1,1,1,99,0,1,1,99
12711,          beetle_mittens,1,1,1,99,0,1,1,99
12712,                   tekko,1,1,1,99,0,1,1,99
12713,            cotton_tekko,1,1,1,99,0,1,1,99
12714,              soil_tekko,1,1,1,99,0,1,1,99
12715,                    kote,1,1,1,99,0,1,1,99
12716,           shinobi_tekko,1,1,1,99,0,1,1,99
12717,            scp._gnt._+1,1,1,1,99,0,1,1,99
12718,         iron_mittens_+1,1,1,1,99,0,1,1,99
12719,              mrc._tekko,1,1,1,99,0,1,1,99
12720,                  gloves,1,1,1,99,0,1,1,99
12721,           cotton_gloves,1,1,1,99,0,1,1,99
12722,                 bracers,1,1,1,99,0,1,1,99
12723,            wool_bracers,1,1,1,99,0,1,1,99
12724,          battle_bracers,1,1,1,99,0,1,1,99
12725,              war_gloves,1,1,1,99,0,1,1,99
12726,         mrc.cpt._gloves,1,1,1,99,0,1,1,99
12728,                   cuffs,1,1,1,99,0,1,1,99
12729,             linen_cuffs,1,1,1,99,0,1,1,99
12730,              wool_cuffs,1,1,1,99,0,1,1,99
12731,            velvet_cuffs,1,1,1,99,0,1,1,99
12732,              silk_cuffs,1,1,1,99,0,1,1,99
12733,            nobles_mitts,1,1,1,99,0,1,1,99
12734,          tct.mgc._cuffs,1,1,1,99,0,1,1,99
12736,                   mitts,1,1,1,99,0,1,1,99
12737,             white_mitts,1,1,1,99,0,1,1,99
12738,             linen_mitts,1,1,1,99,0,1,1,99
12739,             black_mitts,1,1,1,99,0,1,1,99
12740,              silk_mitts,1,1,1,99,0,1,1,99
12742,            rune_bangles,1,1,1,99,0,1,1,99
12743,          cmb.cst._mitts,1,1,1,99,0,1,1,99
12744,                cuffs_+1,1,1,1,99,0,1,1,99
12745,           perle_moufles,1,1,1,99,0,1,1,99
12746,           aurore_gloves,1,1,1,99,0,1,1,99
12747,              teal_cuffs,1,1,1,99,0,1,1,99
12748,             thiefs_kote,1,1,1,99,0,1,1,99
12749,       scentless_armlets,1,1,1,99,0,1,1,99
12750,        new_moon_armlets,1,1,1,99,0,1,1,99
12751,          scp._gauntlets,1,1,1,99,0,1,1,99
12752,            lgn._mittens,1,1,1,99,0,1,1,99
12753,         ryl.ftm._gloves,1,1,1,99,0,1,1,99
12761,         custom_m_gloves,1,1,1,99,0,1,1,99
12762,         custom_f_gloves,1,1,1,99,0,1,1,99
12763,         magna_gauntlets,1,1,1,99,0,1,1,99
12764,            magna_gloves,1,1,1,99,0,1,1,99
12765,            wonder_mitts,1,1,1,99,0,1,1,99
12766,        savage_gauntlets,1,1,1,99,0,1,1,99
12767,          elders_bracers,1,1,1,99,0,1,1,99
12768,         solid_fng._gnt.,1,1,1,99,0,1,1,99
12769,        chain_mittens_+1,1,1,1,99,0,1,1,99
12770,        brass_mittens_+1,1,1,1,99,0,1,1,99
12771,      brass_fng._gnt._+1,1,1,1,99,0,1,1,99
12772,       silver_mittens_+1,1,1,1,99,0,1,1,99
12773,               gloves_+1,1,1,1,99,0,1,1,99
12774,                tekko_+1,1,1,1,99,0,1,1,99
12775,                mitts_+1,1,1,1,99,0,1,1,99
12776,            great_gloves,1,1,1,99,0,1,1,99
12777,         cotton_tekko_+1,1,1,1,99,0,1,1,99
12778,          linen_cuffs_+1,1,1,1,99,0,1,1,99
12779,              bracers_+1,1,1,1,99,0,1,1,99
12780,          linen_mitts_+1,1,1,1,99,0,1,1,99
12781,           soil_tekko_+1,1,1,1,99,0,1,1,99
12782,           wool_cuffs_+1,1,1,1,99,0,1,1,99
12783,         wool_bracers_+1,1,1,1,99,0,1,1,99
12784,       leather_gloves_+1,1,1,1,99,0,1,1,99
12785,             fine_gloves,1,1,1,99,0,1,1,99
12786,           strong_gloves,1,1,1,99,0,1,1,99
12787,          cuir_gloves_+1,1,1,1,99,0,1,1,99
12788,         bone_mittens_+1,1,1,1,99,0,1,1,99
12789,       beetle_mittens_+1,1,1,1,99,0,1,1,99
12790,         cpc._mittens_+1,1,1,1,99,0,1,1,99
12791,            gauntlets_+1,1,1,1,99,0,1,1,99
12792,             mufflers_+1,1,1,1,99,0,1,1,99
12793,             mages_cuffs,1,1,1,99,0,1,1,99
12794,             mages_mitts,1,1,1,99,0,1,1,99
12795,             dino_gloves,1,1,1,99,0,1,1,99
12796,          asbestos_mitts,1,1,1,99,0,1,1,99
12797,        coarse_gauntlets,1,1,1,99,0,1,1,99
12798,           zealots_mitts,1,1,1,99,0,1,1,99
12799,           battle_gloves,1,1,1,99,0,1,1,99
12800,                 cuisses,1,1,1,99,0,1,1,99
12801,         mythril_cuisses,1,1,1,99,0,1,1,99
12802,            gold_cuisses,1,1,1,99,0,1,1,99
12803,       darksteel_cuisses,1,1,1,99,0,1,1,99
12804,          adaman_cuisses,1,1,1,99,0,1,1,99
12806,        irn.msk._cuisses,1,1,1,99,0,1,1,99
12808,              chain_hose,1,1,1,99,0,1,1,99
12809,             silver_hose,1,1,1,99,0,1,1,99
12810,                breeches,1,1,1,99,0,1,1,99
12811,           dst._breeches,1,1,1,99,0,1,1,99
12812,          thick_breeches,1,1,1,99,0,1,1,99
12814,       ryl.kgt._breeches,1,1,1,99,0,1,1,99
12815,       ryl.sqr._breeches,1,1,1,99,0,1,1,99
12816,           scale_cuisses,1,1,1,99,0,1,1,99
12817,           brass_cuisses,1,1,1,99,0,1,1,99
12819,           coral_cuisses,1,1,1,99,0,1,1,99
12820,          dragon_cuisses,1,1,1,99,0,1,1,99
12821,          gavial_cuisses,1,1,1,99,0,1,1,99
12822,            ctr._cuisses,1,1,1,99,0,1,1,99
12823,        brz._subligar_+1,1,1,1,99,0,1,1,99
12824,        leather_trousers,1,1,1,99,0,1,1,99
12825,         lizard_trousers,1,1,1,99,0,1,1,99
12826,        studded_trousers,1,1,1,99,0,1,1,99
12827,           cuir_trousers,1,1,1,99,0,1,1,99
12828,         raptor_trousers,1,1,1,99,0,1,1,99
12829,           beak_trousers,1,1,1,99,0,1,1,99
12830,          tiger_trousers,1,1,1,99,0,1,1,99
12831,         coeurl_trousers,1,1,1,99,0,1,1,99
12832,         bronze_subligar,1,1,1,99,0,1,1,99
12833,          brass_subligar,1,1,1,99,0,1,1,99
12834,           bone_subligar,1,1,1,99,0,1,1,99
12835,         beetle_subligar,1,1,1,99,0,1,1,99
12836,           iron_subligar,1,1,1,99,0,1,1,99
12837,       carapace_subligar,1,1,1,99,0,1,1,99
12838,       scorpion_subligar,1,1,1,99,0,1,1,99
12839,      darksteel_subligar,1,1,1,99,0,1,1,99
12840,                sitabaki,1,1,1,99,0,1,1,99
12841,         cotton_sitabaki,1,1,1,99,0,1,1,99
12842,           soil_sitabaki,1,1,1,99,0,1,1,99
12843,                 haidate,1,1,1,99,0,1,1,99
12844,          shinobi_hakama,1,1,1,99,0,1,1,99
12846,          wukongs_hakama,1,1,1,99,0,1,1,99
12847,            yasha_hakama,1,1,1,99,0,1,1,99
12848,                   brais,1,1,1,99,0,1,1,99
12849,            cotton_brais,1,1,1,99,0,1,1,99
12850,                    hose,1,1,1,99,0,1,1,99
12851,               wool_hose,1,1,1,99,0,1,1,99
12852,             battle_hose,1,1,1,99,0,1,1,99
12853,               war_brais,1,1,1,99,0,1,1,99
12854,           mrc.cpt._hose,1,1,1,99,0,1,1,99
12855,           mrc._sitabaki,1,1,1,99,0,1,1,99
12856,                   slops,1,1,1,99,0,1,1,99
12857,             linen_slops,1,1,1,99,0,1,1,99
12858,              wool_slops,1,1,1,99,0,1,1,99
12859,            velvet_slops,1,1,1,99,0,1,1,99
12860,              silk_slops,1,1,1,99,0,1,1,99
12861,           nobles_slacks,1,1,1,99,0,1,1,99
12862,          tct.mgc._slops,1,1,1,99,0,1,1,99
12863,           solid_cuisses,1,1,1,99,0,1,1,99
12864,                  slacks,1,1,1,99,0,1,1,99
12865,            black_slacks,1,1,1,99,0,1,1,99
12866,            linen_slacks,1,1,1,99,0,1,1,99
12867,            white_slacks,1,1,1,99,0,1,1,99
12868,             silk_slacks,1,1,1,99,0,1,1,99
12870,         cmb.cst._slacks,1,1,1,99,0,1,1,99
12871,           custom_slacks,1,1,1,99,0,1,1,99
12872,            custom_pants,1,1,1,99,0,1,1,99
12873,        magna_m_chausses,1,1,1,99,0,1,1,99
12874,        magna_f_chausses,1,1,1,99,0,1,1,99
12875,          wonder_braccae,1,1,1,99,0,1,1,99
12876,        savage_loincloth,1,1,1,99,0,1,1,99
12877,        elders_braguette,1,1,1,99,0,1,1,99
12878,          coral_subligar,1,1,1,99,0,1,1,99
12879,           dusk_trousers,1,1,1,99,0,1,1,99
12880,           ogre_trousers,1,1,1,99,0,1,1,99
12881,           lgn._subligar,1,1,1,99,0,1,1,99
12882,       ryl.ftm._trousers,1,1,1,99,0,1,1,99
12890,           chain_hose_+1,1,1,1,99,0,1,1,99
12891,        iron_subligar_+1,1,1,1,99,0,1,1,99
12892,       brass_subligar_+1,1,1,1,99,0,1,1,99
12893,        brass_cuisses_+1,1,1,1,99,0,1,1,99
12894,          silver_hose_+1,1,1,1,99,0,1,1,99
12895,             breeches_+1,1,1,1,99,0,1,1,99
12896,                brais_+1,1,1,1,99,0,1,1,99
12897,                slops_+1,1,1,1,99,0,1,1,99
12898,               slacks_+1,1,1,1,99,0,1,1,99
12899,             sitabaki_+1,1,1,1,99,0,1,1,99
12900,             great_brais,1,1,1,99,0,1,1,99
12901,          linen_slops_+1,1,1,1,99,0,1,1,99
12902,        ctn._sitabaki_+1,1,1,1,99,0,1,1,99
12903,                 hose_+1,1,1,1,99,0,1,1,99
12904,         linen_slacks_+1,1,1,1,99,0,1,1,99
12905,        soil_sitabaki_+1,1,1,1,99,0,1,1,99
12906,           wool_slops_+1,1,1,1,99,0,1,1,99
12907,            wool_hose_+1,1,1,1,99,0,1,1,99
12908,        lth._trousers_+1,1,1,1,99,0,1,1,99
12909,           fine_trousers,1,1,1,99,0,1,1,99
12910,         strong_trousers,1,1,1,99,0,1,1,99
12911,        cuir_trousers_+1,1,1,1,99,0,1,1,99
12912,        bone_subligar_+1,1,1,1,99,0,1,1,99
12913,      beetle_subligar_+1,1,1,1,99,0,1,1,99
12914,        cpc._subligar_+1,1,1,1,99,0,1,1,99
12915,        freeswords_slops,1,1,1,99,0,1,1,99
12916,              cuisses_+1,1,1,1,99,0,1,1,99
12917,            mages_slacks,1,1,1,99,0,1,1,99
12918,             mages_slops,1,1,1,99,0,1,1,99
12919,           dino_trousers,1,1,1,99,0,1,1,99
12922,          martial_slacks,1,1,1,99,0,1,1,99
12923,        jujitsu_sitabaki,1,1,1,99,0,1,1,99
12924,           magic_cuisses,1,1,1,99,0,1,1,99
12925,          shn._hakama_+1,1,1,1,99,0,1,1,99
12926,         white_slacks_+1,1,1,1,99,0,1,1,99
12927,           silk_slops_+1,1,1,1,99,0,1,1,99
12928,          plate_leggings,1,1,1,99,0,1,1,99
12929,        mythril_leggings,1,1,1,99,0,1,1,99
12930,           gold_sabatons,1,1,1,99,0,1,1,99
12931,           dst._sabatons,1,1,1,99,0,1,1,99
12932,         adaman_sabatons,1,1,1,99,0,1,1,99
12934,       irn.msk._sabatons,1,1,1,99,0,1,1,99
12936,                 greaves,1,1,1,99,0,1,1,99
12937,          silver_greaves,1,1,1,99,0,1,1,99
12938,               sollerets,1,1,1,99,0,1,1,99
12939,          dst._sollerets,1,1,1,99,0,1,1,99
12940,         thick_sollerets,1,1,1,99,0,1,1,99
12942,      ryl.kgt._sollerets,1,1,1,99,0,1,1,99
